Booking_ID,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,avg_price_per_room,booking_status
INN25988,1,2,273,2018,9,30,Online,100.8,Canceled
INN25989,0,2,9,2018,11,11,Complementary,0,Not_Canceled
INN25990,0,4,270,2018,4,20,Offline,62.8,Canceled
INN25991,2,1,20,2018,2,7,Online,93,Not_Canceled
INN25992,2,2,186,2018,8,26,Online,83.83,Canceled
INN25993,2,1,15,2017,12,27,Online,66,Not_Canceled
INN25994,0,1,11,2018,11,5,Online,130,Canceled
INN25995,1,1,7,2018,8,27,Online,134,Not_Canceled
INN25996,1,2,130,2018,3,25,Online,123.67,Not_Canceled
INN25997,1,5,15,2018,12,27,Offline,140,Not_Canceled
INN25998,0,2,39,2017,8,14,Offline,109,Not_Canceled
INN25999,0,5,124,2018,4,12,Online,82.13,Not_Canceled
INN26000,2,1,92,2018,3,26,Offline,100,Canceled
INN26001,1,2,41,2018,2,12,Online,67.5,Canceled
INN26002,0,3,64,2018,9,28,Offline,101.52,Not_Canceled
INN26003,1,3,90,2018,4,4,Online,82.45,Not_Canceled
INN26004,0,2,3,2018,3,2,Online,101,Canceled
INN26005,2,1,153,2018,6,4,Online,115.2,Canceled
INN26006,0,3,101,2018,4,6,Online,90.3,Not_Canceled
INN26007,0,2,74,2017,9,18,Offline,87,Not_Canceled
INN26008,0,2,30,2018,6,2,Offline,140,Not_Canceled
INN26009,0,1,75,2018,9,16,Online,152.1,Not_Canceled
INN26010,0,2,96,2018,10,26,Online,93.96,Canceled
INN26011,0,1,173,2018,7,8,Online,94.5,Not_Canceled
INN26012,1,1,26,2018,12,5,Online,87.78,Not_Canceled
INN26013,0,4,10,2017,12,23,Online,87,Not_Canceled
INN26014,1,1,268,2018,8,6,Online,96.25,Not_Canceled
INN26015,0,3,138,2017,7,29,Online,58.9,Not_Canceled
INN26016,0,2,0,2017,9,23,Online,164,Not_Canceled
INN26017,2,1,117,2017,8,1,Offline,89.75,Not_Canceled
INN26018,0,3,229,2018,10,27,Online,70.44,Canceled
INN26019,2,1,124,2017,8,8,Offline,94.5,Canceled
INN26020,1,0,32,2018,4,11,Online,121.5,Canceled
INN26021,0,3,34,2017,9,23,Offline,224.67,Canceled
INN26022,1,3,80,2017,9,3,Online,62.83,Not_Canceled
INN26023,0,2,172,2018,6,24,Offline,95,Canceled
INN26024,1,0,1,2018,5,8,Online,56.47,Not_Canceled
INN26025,0,2,103,2018,4,19,Offline,115,Canceled
INN26026,0,2,14,2018,11,18,Online,89,Not_Canceled
INN26027,2,7,80,2017,7,31,Online,63.46,Not_Canceled
INN26028,0,3,314,2018,10,12,Offline,75,Canceled
INN26029,2,1,84,2018,3,27,Online,90.3,Canceled
INN26030,0,1,176,2018,9,1,Online,159.3,Canceled
INN26031,2,3,205,2018,7,22,Online,90.95,Canceled
INN26032,1,3,144,2018,9,22,Online,129.6,Canceled
INN26033,0,2,298,2018,5,10,Offline,75,Canceled
INN26034,1,3,179,2018,10,27,Online,90.9,Canceled
INN26035,3,6,12,2018,11,12,Online,71.87,Canceled
INN26036,0,1,2,2018,6,9,Online,109,Not_Canceled
INN26037,2,4,245,2018,7,6,Offline,110,Canceled
INN26038,1,2,233,2018,10,14,Offline,90,Canceled
INN26039,1,2,142,2018,6,20,Offline,107,Not_Canceled
INN26040,0,2,0,2018,4,13,Online,80.39,Not_Canceled
INN26041,0,3,24,2017,10,8,Online,114,Not_Canceled
INN26042,0,2,109,2018,7,7,Online,103.5,Not_Canceled
INN26043,2,3,116,2018,12,24,Online,124.3,Not_Canceled
INN26044,2,5,145,2018,8,8,Online,184.95,Not_Canceled
INN26045,2,5,65,2018,11,13,Online,88,Not_Canceled
INN26046,1,3,21,2018,8,29,Online,124.25,Not_Canceled
INN26047,0,1,0,2017,8,8,Online,98,Not_Canceled
INN26048,2,2,18,2018,5,29,Online,98.6,Not_Canceled
INN26049,0,1,4,2018,2,13,Online,115,Not_Canceled
INN26050,0,2,117,2018,4,29,Online,123.62,Canceled
INN26051,2,1,20,2018,1,30,Online,75,Not_Canceled
INN26052,1,1,33,2018,8,29,Online,103.05,Canceled
INN26053,0,1,38,2018,3,24,Online,88.2,Canceled
INN26054,0,4,152,2018,4,12,Offline,75,Not_Canceled
INN26055,2,1,31,2018,11,27,Online,88,Canceled
INN26056,0,2,157,2018,8,10,Online,155.7,Canceled
INN26057,0,2,4,2017,8,21,Online,106,Not_Canceled
INN26058,0,2,181,2018,10,11,Offline,120,Canceled
INN26059,0,2,60,2018,3,31,Online,90.9,Not_Canceled
INN26060,1,3,254,2018,9,29,Online,100.3,Canceled
INN26061,2,4,20,2017,10,4,Online,107,Not_Canceled
INN26062,0,1,3,2018,2,26,Corporate,31,Not_Canceled
INN26063,1,3,83,2018,3,21,Online,97.75,Not_Canceled
INN26064,0,2,4,2018,2,4,Online,133,Not_Canceled
INN26065,0,2,18,2018,2,19,Online,81,Not_Canceled
INN26066,2,5,32,2018,9,13,Online,137.52,Canceled
INN26067,1,0,120,2018,6,13,Online,140.4,Canceled
INN26068,0,2,70,2018,9,15,Online,149.4,Canceled
INN26069,2,4,69,2018,3,31,Online,95.2,Not_Canceled
INN26070,3,6,122,2018,8,1,Online,98.5,Not_Canceled
INN26071,1,4,30,2017,10,5,Online,97.92,Canceled
INN26072,2,2,38,2018,9,10,Offline,85.5,Not_Canceled
INN26073,1,2,14,2018,11,18,Online,107.67,Not_Canceled
INN26074,0,2,188,2018,6,15,Offline,130,Canceled
INN26075,0,2,188,2018,6,15,Offline,130,Canceled
INN26076,1,2,43,2018,11,11,Online,88.46,Not_Canceled
INN26077,2,3,155,2018,7,8,Offline,72.25,Not_Canceled
INN26078,1,1,180,2018,7,23,Online,96.3,Canceled
INN26079,0,3,109,2018,6,8,Online,129.59,Not_Canceled
INN26080,2,1,116,2018,2,28,Offline,72,Canceled
INN26081,2,1,91,2018,7,24,Online,114.3,Canceled
INN26082,0,1,244,2018,9,29,Online,89.4,Canceled
INN26083,0,2,15,2018,2,16,Online,91,Canceled
INN26084,2,4,11,2018,4,6,Online,130.33,Not_Canceled
INN26085,2,3,213,2018,7,21,Online,167.95,Canceled
INN26086,2,3,151,2018,3,20,Offline,59.5,Not_Canceled
INN26087,0,2,13,2018,6,8,Online,121,Not_Canceled
INN26088,2,2,77,2018,4,16,Online,107.95,Canceled
INN26089,1,2,12,2017,9,14,Online,124,Not_Canceled
INN26090,2,2,69,2018,3,20,Offline,59.5,Not_Canceled
INN26091,2,2,167,2018,3,13,Offline,60,Not_Canceled
INN26092,2,3,107,2018,9,24,Online,127.38,Not_Canceled
INN26093,0,1,3,2017,11,26,Corporate,79,Not_Canceled
INN26094,0,1,1,2018,5,10,Online,83,Not_Canceled
INN26095,1,2,118,2018,6,6,Offline,110,Not_Canceled
INN26096,0,4,52,2018,3,9,Online,63.75,Canceled
INN26097,2,5,225,2018,6,28,Online,103.46,Canceled
INN26098,0,3,37,2018,10,13,Offline,105,Not_Canceled
INN26099,2,1,5,2017,8,15,Offline,94.5,Not_Canceled
INN26100,0,4,296,2018,9,21,Offline,117,Canceled
INN26101,2,2,60,2018,3,20,Offline,75,Canceled
INN26102,0,2,30,2018,6,2,Offline,140,Not_Canceled
INN26103,1,2,180,2018,10,10,Offline,120,Canceled
INN26104,1,5,10,2018,11,22,Online,91.38,Not_Canceled
INN26105,0,2,58,2018,1,27,Offline,81,Not_Canceled
INN26106,1,2,198,2018,9,9,Offline,90,Canceled
INN26107,1,2,91,2018,4,4,Offline,80,Canceled
INN26108,2,2,76,2018,6,17,Online,237.2,Not_Canceled
INN26109,1,2,39,2018,2,29,Online,60.1,Not_Canceled
INN26110,1,5,15,2018,12,27,Offline,87.33,Not_Canceled
INN26111,1,2,79,2018,3,21,Online,96.3,Canceled
INN26112,3,6,164,2018,9,19,Online,116.1,Canceled
INN26113,2,3,2,2018,6,17,Offline,122.75,Not_Canceled
INN26114,1,2,280,2018,9,19,Offline,100,Canceled
INN26115,1,3,166,2018,7,7,Online,90.95,Canceled
INN26116,2,4,245,2018,7,6,Offline,110,Canceled
INN26117,2,3,29,2018,5,20,Online,132.72,Canceled
INN26118,0,2,377,2018,10,14,Offline,115,Canceled
INN26119,0,1,19,2018,11,29,Online,96,Not_Canceled
INN26120,0,3,28,2017,11,3,Online,75.18,Not_Canceled
INN26121,1,0,263,2017,9,21,Offline,67,Not_Canceled
INN26122,0,2,265,2018,6,24,Offline,115,Canceled
INN26123,0,2,86,2017,9,24,Offline,120,Not_Canceled
INN26124,2,0,12,2018,5,29,Online,81.62,Not_Canceled
INN26125,2,2,43,2018,11,12,Online,79.48,Not_Canceled
INN26126,1,1,301,2018,7,30,Offline,115,Canceled
INN26127,0,1,9,2018,3,30,Online,82.92,Not_Canceled
INN26128,0,2,189,2018,8,9,Online,105.3,Canceled
INN26129,0,2,66,2018,10,20,Online,108,Not_Canceled
INN26130,0,1,122,2018,6,30,Online,85.5,Not_Canceled
INN26131,1,2,57,2018,6,10,Offline,90.67,Not_Canceled
INN26132,0,2,195,2018,8,30,Online,109.8,Canceled
INN26133,2,1,11,2017,12,27,Online,122.67,Not_Canceled
INN26134,2,5,10,2017,9,12,Online,136.14,Canceled
INN26135,0,3,115,2017,12,24,Online,72.25,Canceled
INN26136,0,3,94,2018,4,14,Online,105.3,Canceled
INN26137,1,2,93,2018,3,25,Online,105.3,Canceled
INN26138,0,2,26,2018,6,28,Corporate,65,Not_Canceled
INN26139,0,1,7,2018,3,3,Corporate,80,Not_Canceled
INN26140,2,2,33,2018,11,11,Online,84.15,Canceled
INN26141,2,4,132,2018,7,13,Online,114.75,Not_Canceled
INN26142,0,2,35,2018,12,20,Online,93.6,Canceled
INN26143,2,1,138,2017,8,22,Offline,94.5,Not_Canceled
INN26144,1,0,16,2018,5,29,Online,111,Not_Canceled
INN26145,2,1,130,2018,7,16,Online,103.56,Not_Canceled
INN26146,1,3,23,2017,9,10,Offline,65.55,Not_Canceled
INN26147,0,2,59,2018,11,18,Online,127.8,Canceled
INN26148,1,2,10,2018,10,14,Offline,119,Not_Canceled
INN26149,0,1,6,2018,8,3,Corporate,90,Not_Canceled
INN26150,0,4,101,2018,8,24,Online,150.3,Canceled
INN26151,0,4,40,2018,3,23,Online,102.15,Canceled
INN26152,0,2,49,2018,1,15,Online,69.22,Not_Canceled
INN26153,4,6,3,2018,2,27,Online,150.8,Canceled
INN26154,2,3,209,2018,8,21,Online,90.95,Not_Canceled
INN26155,1,5,82,2018,9,6,Offline,95,Not_Canceled
INN26156,0,2,130,2018,6,9,Online,159.3,Canceled
INN26157,0,3,34,2017,9,23,Offline,224.67,Canceled
INN26158,0,1,4,2018,3,18,Offline,62,Not_Canceled
INN26159,2,3,93,2018,6,16,Online,157.25,Not_Canceled
INN26160,1,2,13,2017,9,7,Online,102.33,Not_Canceled
INN26161,0,3,276,2018,9,22,Offline,116.33,Canceled
INN26162,2,2,36,2018,4,30,Online,140.4,Canceled
INN26163,2,1,138,2017,8,22,Offline,94.5,Not_Canceled
INN26164,2,2,44,2018,11,5,Offline,112,Not_Canceled
INN26165,1,2,19,2018,5,2,Online,130,Not_Canceled
INN26166,2,5,260,2018,10,22,Online,108.68,Not_Canceled
INN26167,1,4,220,2018,10,5,Online,112.65,Canceled
INN26168,0,1,6,2017,12,10,Online,0,Not_Canceled
INN26169,2,2,194,2018,8,14,Online,130.05,Canceled
INN26170,1,4,87,2018,4,27,Online,108.29,Not_Canceled
INN26171,1,0,76,2018,11,6,Online,79.2,Not_Canceled
INN26172,0,1,15,2018,2,19,Corporate,81,Not_Canceled
INN26173,0,1,4,2017,8,15,Online,124,Not_Canceled
INN26174,1,1,7,2017,9,19,Online,126,Not_Canceled
INN26175,0,1,0,2018,11,16,Offline,89.75,Not_Canceled
INN26176,2,1,20,2018,7,23,Online,151,Not_Canceled
INN26177,0,1,4,2017,8,18,Corporate,84,Canceled
INN26178,2,1,10,2018,5,8,Online,126,Canceled
INN26179,0,2,86,2017,9,24,Offline,87.5,Not_Canceled
INN26180,1,0,13,2018,9,11,Online,99,Canceled
INN26181,0,1,40,2018,4,6,Online,189.9,Canceled
INN26182,0,3,90,2018,3,24,Offline,72.58,Not_Canceled
INN26183,1,4,44,2018,11,16,Online,74.8,Not_Canceled
INN26184,0,2,320,2018,8,18,Offline,115,Canceled
INN26185,0,1,17,2017,11,12,Corporate,65,Canceled
INN26186,0,2,20,2018,10,4,Offline,85,Not_Canceled
INN26187,2,1,12,2018,10,29,Online,129,Not_Canceled
INN26188,1,5,118,2018,6,6,Offline,110,Not_Canceled
INN26189,0,3,12,2017,8,5,Corporate,60,Not_Canceled
INN26190,0,2,315,2018,12,2,Offline,52,Not_Canceled
INN26191,1,2,45,2018,12,16,Online,79.2,Not_Canceled
INN26192,0,3,4,2017,9,22,Online,133,Not_Canceled
INN26193,2,4,245,2018,7,6,Offline,110,Canceled
INN26194,1,1,3,2017,12,21,Offline,37.5,Not_Canceled
INN26195,2,2,86,2018,9,3,Offline,90.95,Not_Canceled
INN26196,1,4,29,2018,5,9,Online,143.52,Not_Canceled
INN26197,0,1,22,2018,6,30,Offline,85,Not_Canceled
INN26198,2,2,198,2018,7,30,Offline,136.5,Canceled
INN26199,1,0,21,2018,11,6,Online,100,Not_Canceled
INN26200,0,1,6,2018,10,27,Offline,95,Not_Canceled
INN26201,0,3,44,2018,2,17,Offline,75,Not_Canceled
INN26202,0,2,87,2018,7,1,Online,114.3,Not_Canceled
INN26203,1,0,0,2018,6,12,Offline,80.75,Not_Canceled
INN26204,0,3,25,2018,5,10,Online,129,Not_Canceled
INN26205,1,1,5,2018,12,10,Online,107.5,Not_Canceled
INN26206,0,2,322,2018,12,9,Offline,52,Not_Canceled
INN26207,0,1,1,2017,9,4,Offline,108,Not_Canceled
INN26208,0,2,60,2018,11,18,Offline,75,Not_Canceled
INN26209,1,3,184,2017,10,12,Online,89.25,Canceled
INN26210,1,1,27,2018,7,4,Online,151,Not_Canceled
INN26211,2,4,152,2018,8,19,Online,90.67,Canceled
INN26212,0,4,21,2018,3,9,Online,93.5,Canceled
INN26213,1,3,158,2018,7,25,Online,89.25,Not_Canceled
INN26214,2,0,135,2018,9,25,Online,162,Not_Canceled
INN26215,2,1,0,2018,7,30,Offline,84.8,Not_Canceled
INN26216,0,2,10,2018,7,20,Online,176,Not_Canceled
INN26217,1,1,17,2018,10,3,Corporate,95,Not_Canceled
INN26218,0,1,54,2017,11,18,Corporate,65,Not_Canceled
INN26219,0,2,80,2018,11,18,Online,63.36,Canceled
INN26220,3,5,275,2018,10,9,Online,91.69,Canceled
INN26221,2,2,169,2018,4,22,Offline,77,Not_Canceled
INN26222,1,0,6,2018,3,13,Corporate,84,Canceled
INN26223,1,3,184,2018,10,17,Online,90.9,Not_Canceled
INN26224,1,1,88,2017,10,5,Offline,112.2,Not_Canceled
INN26225,1,3,85,2018,10,6,Offline,85,Not_Canceled
INN26226,0,1,12,2018,11,16,Online,80.8,Not_Canceled
INN26227,0,2,291,2018,8,19,Offline,115,Canceled
INN26228,1,3,50,2018,2,11,Online,51.09,Not_Canceled
INN26229,0,2,8,2018,12,16,Online,78,Not_Canceled
INN26230,0,2,211,2018,5,20,Offline,100,Canceled
INN26231,1,2,248,2018,10,31,Corporate,106,Canceled
INN26232,1,1,90,2018,4,25,Online,96.3,Not_Canceled
INN26233,3,5,5,2018,2,21,Online,67.05,Not_Canceled
INN26234,0,1,52,2018,10,13,Corporate,67,Not_Canceled
INN26235,0,2,32,2017,11,20,Offline,73,Not_Canceled
INN26236,0,1,47,2018,4,12,Online,99.9,Canceled
INN26237,2,7,148,2018,4,29,Online,71.37,Not_Canceled
INN26238,0,3,59,2018,11,2,Online,71.1,Not_Canceled
INN26239,0,2,35,2018,3,2,Online,73.1,Canceled
INN26240,1,2,31,2017,10,26,Offline,81,Not_Canceled
INN26241,0,1,0,2017,12,9,Complementary,0,Not_Canceled
INN26242,3,7,87,2017,7,10,Online,58.9,Canceled
INN26243,2,2,40,2018,9,9,Online,134.1,Not_Canceled
INN26244,1,2,105,2018,8,26,Online,150.3,Canceled
INN26245,0,1,0,2018,10,5,Corporate,95,Not_Canceled
INN26246,2,1,99,2017,10,10,Online,89.25,Not_Canceled
INN26247,1,5,147,2018,4,11,Online,90.95,Canceled
INN26248,2,3,35,2018,3,3,Online,83.9,Not_Canceled
INN26249,2,1,149,2018,8,20,Online,137.7,Canceled
INN26250,1,3,322,2018,5,19,Offline,80,Canceled
INN26251,0,2,0,2017,9,23,Online,158,Not_Canceled
INN26252,0,2,86,2017,9,24,Offline,87.5,Not_Canceled
INN26253,1,3,12,2018,5,30,Corporate,111.35,Not_Canceled
INN26254,2,3,3,2018,1,2,Online,102,Not_Canceled
INN26255,0,2,31,2018,7,13,Online,152.1,Not_Canceled
INN26256,2,2,34,2018,4,29,Online,198.9,Canceled
INN26257,1,3,91,2018,4,25,Online,90.95,Not_Canceled
INN26258,0,1,73,2018,9,15,Corporate,100,Canceled
INN26259,0,2,63,2017,9,4,Offline,116,Not_Canceled
INN26260,0,1,2,2018,10,25,Online,140,Not_Canceled
INN26261,1,1,93,2018,10,29,Online,81.5,Not_Canceled
INN26262,0,2,0,2017,8,19,Online,97,Not_Canceled
INN26263,1,5,51,2018,10,17,Online,139.5,Canceled
INN26264,1,3,58,2018,9,26,Online,152.08,Not_Canceled
INN26265,0,2,148,2018,7,8,Online,136.8,Canceled
INN26266,1,3,56,2018,4,21,Online,130.05,Canceled
INN26267,1,1,159,2018,4,9,Offline,70,Not_Canceled
INN26268,0,3,29,2018,5,17,Offline,90,Not_Canceled
INN26269,2,5,31,2017,10,18,Online,159.3,Not_Canceled
INN26270,1,2,168,2018,4,22,Offline,85,Canceled
INN26271,0,2,14,2018,7,22,Online,86.85,Not_Canceled
INN26272,2,2,179,2018,7,17,Online,90.95,Not_Canceled
INN26273,1,2,48,2018,10,17,Online,126,Canceled
INN26274,1,1,301,2018,7,30,Offline,90,Not_Canceled
INN26275,0,2,292,2018,7,21,Offline,115,Canceled
INN26276,0,2,64,2018,5,27,Online,140.4,Canceled
INN26277,0,4,137,2018,6,28,Online,103.7,Canceled
INN26278,2,2,2,2018,5,15,Offline,81.75,Not_Canceled
INN26279,2,0,5,2017,9,20,Corporate,100,Not_Canceled
INN26280,2,2,51,2018,11,12,Offline,75,Not_Canceled
INN26281,1,1,138,2018,7,16,Online,137.7,Not_Canceled
INN26282,1,1,66,2018,12,5,Online,67.91,Not_Canceled
INN26283,0,2,143,2018,7,8,Online,246.6,Canceled
INN26284,0,2,141,2018,9,23,Online,123.8,Not_Canceled
INN26285,2,2,0,2018,8,27,Online,129.83,Not_Canceled
INN26286,2,3,137,2018,12,24,Online,146.1,Not_Canceled
INN26287,2,0,0,2018,10,16,Online,139,Not_Canceled
INN26288,0,1,221,2018,8,12,Offline,73,Not_Canceled
INN26289,0,3,34,2017,12,1,Corporate,80,Not_Canceled
INN26290,0,2,286,2018,9,16,Offline,117,Canceled
INN26291,0,0,2,2018,5,29,Online,0,Not_Canceled
INN26292,1,1,73,2018,10,31,Online,112.05,Canceled
INN26293,0,1,157,2018,10,7,Offline,133.6,Canceled
INN26294,0,1,7,2018,8,20,Online,165,Not_Canceled
INN26295,0,2,122,2018,4,15,Offline,85,Not_Canceled
INN26296,2,0,14,2018,12,25,Online,135,Not_Canceled
INN26297,0,2,86,2017,9,24,Offline,105,Not_Canceled
INN26298,1,3,97,2018,4,25,Online,80.75,Not_Canceled
INN26299,0,3,143,2018,8,25,Offline,100,Not_Canceled
INN26300,0,3,22,2017,9,15,Online,105,Not_Canceled
INN26301,0,1,1,2018,3,2,Corporate,88,Not_Canceled
INN26302,0,3,56,2018,11,3,Online,103.86,Not_Canceled
INN26303,0,2,45,2018,11,11,Online,79.2,Not_Canceled
INN26304,2,1,131,2017,8,15,Offline,94.5,Canceled
INN26305,0,1,9,2018,9,7,Complementary,0,Not_Canceled
INN26306,0,3,56,2017,11,19,Offline,60,Not_Canceled
INN26307,0,4,96,2018,10,19,Online,118.8,Not_Canceled
INN26308,1,1,12,2018,3,7,Online,86,Not_Canceled
INN26309,0,3,15,2018,3,3,Online,242.33,Not_Canceled
INN26310,2,3,42,2018,4,24,Online,134.98,Canceled
INN26311,2,1,50,2018,11,13,Online,114,Not_Canceled
INN26312,0,0,1,2018,2,26,Online,0,Not_Canceled
INN26313,0,2,188,2018,6,15,Offline,130,Canceled
INN26314,1,3,10,2018,11,14,Online,87.5,Not_Canceled
INN26315,2,1,220,2018,9,17,Offline,128,Canceled
INN26316,0,1,12,2018,2,27,Online,111,Not_Canceled
INN26317,0,2,164,2017,10,2,Offline,100,Not_Canceled
INN26318,0,1,21,2017,10,7,Offline,85,Not_Canceled
INN26319,1,2,121,2018,6,24,Offline,90,Canceled
INN26320,1,2,224,2017,10,2,Offline,65,Not_Canceled
INN26321,0,2,38,2018,12,16,Complementary,0,Not_Canceled
INN26322,0,2,257,2017,7,1,Offline,101.5,Canceled
INN26323,1,1,14,2018,6,20,Online,177,Canceled
INN26324,0,4,35,2018,12,7,Offline,68,Not_Canceled
INN26325,2,0,100,2018,5,15,Online,210.6,Canceled
INN26326,0,1,2,2018,1,27,Complementary,0,Not_Canceled
INN26327,1,0,8,2017,12,13,Online,104.25,Not_Canceled
INN26328,1,2,0,2017,8,31,Online,155.33,Not_Canceled
INN26329,0,3,148,2018,5,5,Online,105.3,Not_Canceled
INN26330,4,9,0,2017,8,19,Online,85.92,Not_Canceled
INN26331,0,2,65,2017,12,30,Online,113.4,Not_Canceled
INN26332,1,2,79,2018,3,21,Online,76.5,Not_Canceled
INN26333,0,1,23,2018,12,30,Online,188,Not_Canceled
INN26334,1,5,6,2017,8,10,Online,80,Not_Canceled
INN26335,0,2,72,2017,11,19,Online,85,Not_Canceled
INN26336,0,1,14,2017,9,4,Online,95,Not_Canceled
INN26337,0,1,1,2018,7,20,Online,191,Not_Canceled
INN26338,0,4,205,2018,10,18,Online,85.5,Canceled
INN26339,1,1,16,2017,12,5,Online,105.25,Not_Canceled
INN26340,0,3,147,2017,8,11,Online,76.5,Canceled
INN26341,0,2,103,2018,4,19,Offline,115,Canceled
INN26342,1,4,52,2018,3,7,Offline,48.4,Not_Canceled
INN26343,0,2,87,2018,10,19,Online,118.8,Not_Canceled
INN26344,0,2,111,2018,8,12,Online,107.1,Not_Canceled
INN26345,1,3,68,2018,12,8,Online,88.4,Not_Canceled
INN26346,0,2,2,2018,1,22,Online,85,Not_Canceled
INN26347,0,2,47,2018,9,9,Online,125.1,Not_Canceled
INN26348,0,4,85,2018,4,12,Online,90.95,Not_Canceled
INN26349,1,2,32,2017,10,30,Online,111,Canceled
INN26350,1,3,1,2018,9,22,Offline,176,Not_Canceled
INN26351,1,0,76,2018,10,10,Offline,120,Canceled
INN26352,2,3,131,2018,6,17,Online,105.74,Not_Canceled
INN26353,2,1,79,2018,4,16,Online,96.3,Not_Canceled
INN26354,0,2,8,2017,9,16,Online,127.8,Canceled
INN26355,0,1,54,2018,7,2,Online,107.1,Not_Canceled
INN26356,0,2,102,2017,10,16,Offline,80,Canceled
INN26357,0,3,68,2017,12,31,Offline,71.33,Not_Canceled
INN26358,2,1,31,2018,2,20,Online,71.1,Canceled
INN26359,0,3,128,2018,7,7,Online,103.5,Canceled
INN26360,1,4,108,2018,8,8,Online,127.8,Not_Canceled
INN26361,0,2,245,2018,6,17,Offline,75,Canceled
INN26362,2,0,386,2018,10,23,Offline,115,Canceled
INN26363,2,0,34,2018,5,22,Online,108.9,Not_Canceled
INN26364,0,3,44,2018,10,20,Online,113.7,Not_Canceled
INN26365,0,4,24,2018,1,12,Online,89,Not_Canceled
INN26366,2,2,30,2018,5,15,Online,126.9,Not_Canceled
INN26367,2,2,56,2018,7,30,Online,168.3,Canceled
INN26368,0,4,294,2018,9,21,Offline,58.5,Not_Canceled
INN26369,0,2,5,2018,12,8,Online,190,Not_Canceled
INN26370,0,2,19,2018,2,23,Online,81,Not_Canceled
INN26371,0,2,79,2017,11,13,Offline,75,Not_Canceled
INN26372,0,2,27,2017,9,30,Offline,108,Not_Canceled
INN26373,2,2,139,2018,6,19,Offline,72.25,Not_Canceled
INN26374,2,3,6,2018,9,2,Online,97.79,Not_Canceled
INN26375,5,10,11,2018,5,9,Aviation,95,Canceled
INN26376,0,1,0,2018,7,20,Aviation,79,Not_Canceled
INN26377,0,4,100,2018,9,28,Offline,100,Canceled
INN26378,0,2,19,2018,6,22,Corporate,90,Not_Canceled
INN26379,1,3,60,2017,10,12,Offline,60,Not_Canceled
INN26380,0,2,80,2017,10,9,Offline,136,Not_Canceled
INN26381,0,1,0,2018,5,14,Online,129,Not_Canceled
INN26382,1,3,3,2018,3,14,Online,0,Not_Canceled
INN26383,0,1,2,2018,4,20,Corporate,67,Not_Canceled
INN26384,0,2,256,2018,6,15,Offline,115,Canceled
INN26385,0,0,143,2018,4,24,Online,0,Not_Canceled
INN26386,1,2,0,2018,2,12,Online,63.2,Not_Canceled
INN26387,0,2,192,2018,6,24,Offline,95,Not_Canceled
INN26388,0,1,8,2018,10,20,Corporate,89,Not_Canceled
INN26389,0,2,74,2017,9,18,Offline,87,Not_Canceled
INN26390,1,0,3,2018,9,26,Offline,115,Not_Canceled
INN26391,0,2,86,2017,9,9,Corporate,100,Not_Canceled
INN26392,1,1,16,2017,8,29,Online,90,Not_Canceled
INN26393,1,1,247,2018,6,6,Offline,115,Canceled
INN26394,1,1,62,2018,2,15,Online,48.6,Not_Canceled
INN26395,0,2,11,2018,3,18,Online,189,Canceled
INN26396,0,3,8,2017,10,20,Online,92.4,Not_Canceled
INN26397,1,1,47,2018,4,11,Online,105.3,Canceled
INN26398,1,2,163,2018,9,5,Online,161.1,Canceled
INN26399,2,3,45,2018,10,30,Offline,75,Not_Canceled
INN26400,2,0,47,2018,12,4,Offline,98.1,Not_Canceled
INN26401,0,3,37,2018,10,13,Offline,105,Not_Canceled
INN26402,0,2,0,2018,2,12,Online,79,Not_Canceled
INN26403,2,8,132,2018,6,28,Online,92.02,Not_Canceled
INN26404,2,0,75,2018,10,30,Offline,105,Canceled
INN26405,0,3,28,2018,6,14,Online,108.42,Not_Canceled
INN26406,1,3,118,2018,6,6,Offline,110,Not_Canceled
INN26407,0,3,276,2018,9,22,Offline,95,Canceled
INN26408,1,3,189,2018,10,6,Online,108.9,Canceled
INN26409,0,3,132,2018,8,2,Online,137.7,Canceled
INN26410,1,2,186,2018,4,22,Offline,80,Not_Canceled
INN26411,0,2,102,2017,10,16,Offline,109,Not_Canceled
INN26412,0,1,2,2018,11,22,Online,111,Not_Canceled
INN26413,2,1,109,2018,4,30,Online,77.03,Not_Canceled
INN26414,2,3,42,2018,12,11,Online,88.4,Not_Canceled
INN26415,2,0,83,2018,12,18,Offline,75,Not_Canceled
INN26416,2,1,80,2018,4,10,Offline,100,Canceled
INN26417,2,5,14,2018,12,6,Online,90.1,Not_Canceled
INN26418,2,2,4,2018,11,18,Online,87.63,Not_Canceled
INN26419,2,3,55,2018,10,13,Online,139.5,Not_Canceled
INN26420,2,2,0,2018,3,25,Online,78.42,Not_Canceled
INN26421,0,1,14,2018,10,22,Online,160,Canceled
INN26422,2,3,39,2018,11,20,Online,88.4,Not_Canceled
INN26423,0,1,90,2018,7,13,Online,105.3,Canceled
INN26424,0,1,2,2018,6,2,Corporate,109,Not_Canceled
INN26425,0,3,37,2018,10,13,Offline,95,Not_Canceled
INN26426,0,4,7,2018,11,8,Online,106.36,Not_Canceled
INN26427,1,2,57,2018,6,10,Offline,90.67,Not_Canceled
INN26428,0,1,22,2017,11,17,Corporate,62,Not_Canceled
INN26429,0,2,177,2018,6,3,Offline,100,Canceled
